Domain_name,high_pcn_freq,control_freq,high_pcn_freq_normalized,control_freq_normalized,abs_difference,fold_enrichment,p_value,p_value_corrected,neg_log10_p,Pfam_accession,GO_terms
PapD_N,0.0,0.000151999,0.0,0.000380084,-0.000151999,0.0,0.600431378,1.0,0.0,PF00345,outer membrane-bounded periplasmic space ; 0030288
PAPS_reduct,0.0,0.001975984,0.0,0.004941087,-0.001975984,0.0,0.820238702,1.0,0.0,PF01507,catalytic activity ; 0003824
ParA,0.0,0.100623195,0.0,0.251615355,-0.100623195,0.0,1.0,1.0,0.0,PF10609,
ParB,0.0,0.000151999,0.0,0.000380084,-0.000151999,0.0,0.600431378,1.0,0.0,PF08775,
ParBc,0.0,0.012615899,0.0,0.03154694,-0.012615899,0.0,0.990005384,1.0,0.0,PF02195,
ParD_antitoxin,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF03693,
ParE_toxin,0.122641509,0.18619851,0.604651163,0.465602433,-0.063557001,0.658659992,0.999489859,1.0,0.0,PF05016,
ParE-like_toxin,0.002358491,0.007599939,0.011627907,0.019004181,-0.005241449,0.310330189,0.890709711,1.0,0.0,PF15781,
ParM_N,0.0,0.000303998,0.0,0.000760167,-0.000303998,0.0,0.640377679,1.0,0.0,PF21523,
PAS,0.0,0.000911993,0.0,0.002280502,-0.000911993,0.0,0.733129859,1.0,0.0,PF00989,regulation of DNA-templated transcription ; 0006355
PAS_10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF13596,
PAS_3,0.0,0.001063991,0.0,0.002660585,-0.001063991,0.0,0.749264889,1.0,0.0,PF08447,protein binding ; 0005515
PAS_4,0.0,0.000911993,0.0,0.002280502,-0.000911993,0.0,0.733129859,1.0,0.0,PF08448,
PAS_7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF12860,
PAS_8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF13188,
PAS_9,0.0,0.001063991,0.0,0.002660585,-0.001063991,0.0,0.749264889,1.0,0.0,PF13426,
Patatin,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF01734,lipid metabolic process ; 0006629
PCMT,0.0,0.003647971,0.0,0.009122007,-0.003647971,0.0,0.893590255,1.0,0.0,PF01135,
PDZ,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF00595,protein binding ; 0005515
PDZ_2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF13180,protein binding ; 0005515
PDZ_6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF17820,
PELOTA_1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF15608,
PemK_toxin,0.0,0.048943608,0.0,0.122386925,-0.048943608,0.0,0.999998447,1.0,0.0,PF02452,DNA binding ; 0003677
Penicillinase_R,0.0,0.003951968,0.0,0.009882174,-0.003951968,0.0,0.902666819,1.0,0.0,PF03965,DNA binding ; 0003677
Penicillinase_R,0.0,0.003951968,0.0,0.009882174,-0.003951968,0.0,0.902666819,1.0,0.0,PF03965,negative regulation of DNA-templated transcription ; 0045892
Pentapeptide,0.0,0.000455996,0.0,0.001140251,-0.000455996,0.0,0.670073372,1.0,0.0,PF00805,
Pentapeptide_3,0.0,0.000151999,0.0,0.000380084,-0.000151999,0.0,0.600431378,1.0,0.0,PF13576,
Pentapeptide_4,0.0,0.000455996,0.0,0.001140251,-0.000455996,0.0,0.670073372,1.0,0.0,PF13599,
PepSY_TM,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF03929,
Peptidase_A24,0.0,0.000303998,0.0,0.000760167,-0.000303998,0.0,0.640377679,1.0,0.0,PF01478,aspartic-type endopeptidase activity ; 0004190
Peptidase_A24,0.0,0.000303998,0.0,0.000760167,-0.000303998,0.0,0.640377679,1.0,0.0,PF01478,membrane ; 0016020
Peptidase_A8,0.0,0.000151999,0.0,0.000380084,-0.000151999,0.0,0.600431378,1.0,0.0,PF01252,aspartic-type endopeptidase activity ; 0004190
Peptidase_A8,0.0,0.000151999,0.0,0.000380084,-0.000151999,0.0,0.600431378,1.0,0.0,PF01252,proteolysis ; 0006508
Peptidase_A8,0.0,0.000151999,0.0,0.000380084,-0.000151999,0.0,0.600431378,1.0,0.0,PF01252,membrane ; 0016020
Peptidase_C39,0.0,0.003495972,0.0,0.008741923,-0.003495972,0.0,0.88867967,1.0,0.0,PF03412,ATP binding ; 0005524
Peptidase_C39,0.0,0.003495972,0.0,0.008741923,-0.003495972,0.0,0.88867967,1.0,0.0,PF03412,peptidase activity ; 0008233
Peptidase_C39,0.0,0.003495972,0.0,0.008741923,-0.003495972,0.0,0.88867967,1.0,0.0,PF03412,proteolysis ; 0006508
Peptidase_C39,0.0,0.003495972,0.0,0.008741923,-0.003495972,0.0,0.88867967,1.0,0.0,PF03412,membrane ; 0016020
Peptidase_M20,0.0,0.001975984,0.0,0.004941087,-0.001975984,0.0,0.820238702,1.0,0.0,PF01546,hydrolase activity ; 0016787
Peptidase_M23,0.0,0.014591883,0.0,0.036488027,-0.014591883,0.0,0.993868226,1.0,0.0,PF01551,
Peptidase_M24,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF00557,
Peptidase_M28,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF04389,
Peptidase_M48,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF01435,metalloendopeptidase activity ; 0004222
Peptidase_M48,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF01435,proteolysis ; 0006508
Peptidase_M78,0.0,0.006383949,0.0,0.015963512,-0.006383949,0.0,0.950545358,1.0,0.0,PF06114,
Peptidase_S11,0.0,0.000455996,0.0,0.001140251,-0.000455996,0.0,0.670073372,1.0,0.0,PF00768,serine-type D-Ala-D-Ala carboxypeptidase activity ; 0009002
Peptidase_S11,0.0,0.000455996,0.0,0.001140251,-0.000455996,0.0,0.670073372,1.0,0.0,PF00768,proteolysis ; 0006508
Peptidase_S15,0.0,0.000303998,0.0,0.000760167,-0.000303998,0.0,0.640377679,1.0,0.0,PF02129,hydrolase activity ; 0016787
Peptidase_S24,0.0,0.003039976,0.0,0.007601672,-0.003039976,0.0,0.872230179,1.0,0.0,PF00717,
Peptidase_S26,0.0,0.001367989,0.0,0.003420753,-0.001367989,0.0,0.777038751,1.0,0.0,PF10502,serine-type endopeptidase activity ; 0004252
Peptidase_S26,0.0,0.001367989,0.0,0.003420753,-0.001367989,0.0,0.777038751,1.0,0.0,PF10502,signal peptide processing ; 0006465
Peptidase_S49,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF01343,peptidase activity ; 0008233
Peptidase_S49,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF01343,proteolysis ; 0006508
Peptidase_S6,0.0,0.000151999,0.0,0.000380084,-0.000151999,0.0,0.600431378,1.0,0.0,PF02395,endopeptidase activity ; 0004175
Peptidase_S74,0.0,0.000455996,0.0,0.001140251,-0.000455996,0.0,0.670073372,1.0,0.0,PF13884,
Peptidase_S8,0.0,0.000303998,0.0,0.000760167,-0.000303998,0.0,0.640377679,1.0,0.0,PF00082,serine-type peptidase activity ; 0008236
Peptidase_S8,0.0,0.000303998,0.0,0.000760167,-0.000303998,0.0,0.640377679,1.0,0.0,PF00082,proteolysis ; 0006508
Peptidase_S9,0.0,0.000759994,0.0,0.001900418,-0.000759994,0.0,0.715012953,1.0,0.0,PF00326,serine-type peptidase activity ; 0008236
Peptidase_S9,0.0,0.000759994,0.0,0.001900418,-0.000759994,0.0,0.715012953,1.0,0.0,PF00326,proteolysis ; 0006508
Peripla_BP_1,0.0,0.000759994,0.0,0.001900418,-0.000759994,0.0,0.715012953,1.0,0.0,PF00532,
Peripla_BP_2,0.0,0.000759994,0.0,0.001900418,-0.000759994,0.0,0.715012953,1.0,0.0,PF01497,
Peripla_BP_3,0.0,0.000759994,0.0,0.001900418,-0.000759994,0.0,0.715012953,1.0,0.0,PF13377,
Peripla_BP_4,0.0,0.001519988,0.0,0.003800836,-0.001519988,0.0,0.789156465,1.0,0.0,PF13407,
Peripla_BP_5,0.0,0.000455996,0.0,0.001140251,-0.000455996,0.0,0.670073372,1.0,0.0,PF13433,
Peripla_BP_6,0.0,0.000455996,0.0,0.001140251,-0.000455996,0.0,0.670073372,1.0,0.0,PF13458,
peroxidase,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF00141,peroxidase activity ; 0004601
peroxidase,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF00141,heme binding ; 0020037
peroxidase,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF00141,response to oxidative stress ; 0006979
PETase,0.0,0.000303998,0.0,0.000760167,-0.000303998,0.0,0.640377679,1.0,0.0,PF12740,
PfkB,0.0,0.000303998,0.0,0.000760167,-0.000303998,0.0,0.640377679,1.0,0.0,PF00294,
PG_binding_1,0.0,0.000759994,0.0,0.001900418,-0.000759994,0.0,0.715012953,1.0,0.0,PF01471,
PGM_PMM_I,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF02878,intramolecular phosphotransferase activity ; 0016868
PGM_PMM_I,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF02878,carbohydrate metabolic process ; 0005975
PGM_PMM_II,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF02879,carbohydrate metabolic process ; 0005975
PGM_PMM_III,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF02880,intramolecular phosphotransferase activity ; 0016868
PGM_PMM_III,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF02880,carbohydrate metabolic process ; 0005975
PGM_PMM_IV,0.0,0.000151999,0.0,0.000380084,-0.000151999,0.0,0.600431378,1.0,0.0,PF00408,intramolecular phosphotransferase activity ; 0016868
Pgp3_N,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF20858,
Phage_base_V,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF04717,
Phage_CI_repr,0.0,0.001519988,0.0,0.003800836,-0.001519988,0.0,0.789156465,1.0,0.0,PF07022,DNA binding ; 0003677
Phage_CI_repr,0.0,0.001519988,0.0,0.003800836,-0.001519988,0.0,0.789156465,1.0,0.0,PF07022,negative regulation of DNA-templated transcription ; 0045892
Phage_int_M,0.0,0.000303998,0.0,0.000760167,-0.000303998,0.0,0.640377679,1.0,0.0,PF22022,
Phage_int_SAM_1,0.002358491,0.006383949,0.011627907,0.015963512,-0.004025458,0.369440701,0.848134189,1.0,0.0,PF02899,DNA binding ; 0003677
Phage_int_SAM_1,0.002358491,0.006383949,0.011627907,0.015963512,-0.004025458,0.369440701,0.848134189,1.0,0.0,PF02899,DNA integration ; 0015074
Phage_int_SAM_4,0.0,0.012767898,0.0,0.031927024,-0.012767898,0.0,0.990375972,1.0,0.0,PF13495,DNA binding ; 0003677
Phage_int_SAM_4,0.0,0.012767898,0.0,0.031927024,-0.012767898,0.0,0.990375972,1.0,0.0,PF13495,DNA integration ; 0015074
Phage_int_SAM_5,0.0,0.006535948,0.0,0.016343596,-0.006535948,0.0,0.952521675,1.0,0.0,PF13102,
Phage_integrase,0.054245283,0.051983584,0.26744186,0.129988597,0.002261699,1.043507944,0.419553125,1.0,0.0,PF00589,DNA binding ; 0003677
Phage_integrase,0.054245283,0.051983584,0.26744186,0.129988597,0.002261699,1.043507944,0.419553125,1.0,0.0,PF00589,DNA recombination ; 0006310
Phage_integrase,0.054245283,0.051983584,0.26744186,0.129988597,0.002261699,1.043507944,0.419553125,1.0,0.0,PF00589,DNA integration ; 0015074
Phage_lysozyme,0.0,0.001367989,0.0,0.003420753,-0.001367989,0.0,0.777038751,1.0,0.0,PF00959,lysozyme activity ; 0003796
Phage_lysozyme,0.0,0.001367989,0.0,0.003420753,-0.001367989,0.0,0.777038751,1.0,0.0,PF00959,peptidoglycan catabolic process ; 0009253
Phage_lysozyme,0.0,0.001367989,0.0,0.003420753,-0.001367989,0.0,0.777038751,1.0,0.0,PF00959,cell wall macromolecule catabolic process ; 0016998
Phage_min_tail,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF05939,
Phage_tail_L,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF05100,iron-sulfur cluster binding ; 0051536
Phage_tail_L,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF05100,symbiont entry into host cell ; 0046718
Phage_tail_L,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF05100,host cell cytoplasm ; 0030430
Phage_tail_terminator_6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF12691,
Phage_Tail_Tip,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF09327,
Phage-tail_3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF13550,
PhdYeFM_antitox,0.0,0.12874297,0.0,0.321930825,-0.12874297,0.0,1.0,1.0,0.0,PF02604,
PhoH,0.0,0.008055936,0.0,0.020144432,-0.008055936,0.0,0.968212554,1.0,0.0,PF02562,ATP binding ; 0005524
Phos_pyr_kin,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF08543,
Phosphodiest,0.0,0.000607995,0.0,0.001520334,-0.000607995,0.0,0.694321863,1.0,0.0,PF01663,
Phosphonate-bd,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF12974,
Phosphorylase,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF00343,glycogen phosphorylase activity ; 0008184
Phosphorylase,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF00343,carbohydrate metabolic process ; 0005975
PHP,0.0,0.000607995,0.0,0.001520334,-0.000607995,0.0,0.694321863,1.0,0.0,PF02811,catalytic activity ; 0003824
PhyR_sigma-like,0.0,0.000151999,0.0,0.000380084,-0.000151999,0.0,0.600431378,1.0,0.0,PF22233,
Phytase-like,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF13449,
PIF1,0.0,0.002735978,0.0,0.006841505,-0.002735978,0.0,0.859596784,1.0,0.0,PF05970,DNA helicase activity ; 0003678
PIF1,0.0,0.002735978,0.0,0.006841505,-0.002735978,0.0,0.859596784,1.0,0.0,PF05970,telomere maintenance ; 0000723
PIF1,0.0,0.002735978,0.0,0.006841505,-0.002735978,0.0,0.859596784,1.0,0.0,PF05970,DNA repair ; 0006281
PilI,0.0,0.000151999,0.0,0.000380084,-0.000151999,0.0,0.600431378,1.0,0.0,PF10623,
PilM,0.0,0.000151999,0.0,0.000380084,-0.000151999,0.0,0.600431378,1.0,0.0,PF07419,
PilS,0.0,0.000151999,0.0,0.000380084,-0.000151999,0.0,0.600431378,1.0,0.0,PF08805,
PIN,0.0,0.006991944,0.0,0.017483846,-0.006991944,0.0,0.957956109,1.0,0.0,PF01850,
PIN_3,0.0,0.007295942,0.0,0.018244014,-0.007295942,0.0,0.961205384,1.0,0.0,PF13470,
PIN7,0.0,0.000151999,0.0,0.000380084,-0.000151999,0.0,0.600431378,1.0,0.0,PF18475,
PK_Tyr_Ser-Thr,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF07714,protein kinase activity ; 0004672
PK_Tyr_Ser-Thr,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF07714,protein phosphorylation ; 0006468
PKD,0.0,0.000151999,0.0,0.000380084,-0.000151999,0.0,0.600431378,1.0,0.0,PF00801,
Pkinase,0.0,0.000151999,0.0,0.000380084,-0.000151999,0.0,0.600431378,1.0,0.0,PF00069,protein kinase activity ; 0004672
Pkinase,0.0,0.000151999,0.0,0.000380084,-0.000151999,0.0,0.600431378,1.0,0.0,PF00069,ATP binding ; 0005524
Pkinase,0.0,0.000151999,0.0,0.000380084,-0.000151999,0.0,0.600431378,1.0,0.0,PF00069,protein phosphorylation ; 0006468
Plasmid_parti,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF01672,
Plasmid_stab_B,0.0,0.000151999,0.0,0.000380084,-0.000151999,0.0,0.600431378,1.0,0.0,PF10784,
PLDc,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF00614,catalytic activity ; 0003824
PLDc_2,0.0,0.000455996,0.0,0.001140251,-0.000455996,0.0,0.670073372,1.0,0.0,PF13091,
P-loop_TraG,0.0,0.04377565,0.0,0.109464082,-0.04377565,0.0,0.999994572,1.0,0.0,PF19044,
Plug,0.0,0.004255966,0.0,0.010642341,-0.004255966,0.0,0.910854973,1.0,0.0,PF07715,
PMSR,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF01625,peptide-methionine (S)-S-oxide reductase activity ; 0008113
PNPOx_N,0.0,0.001671987,0.0,0.00418092,-0.001671987,0.0,0.800318041,1.0,0.0,PF01243,
Polbeta,0.0,0.000303998,0.0,0.000760167,-0.000303998,0.0,0.640377679,1.0,0.0,PF18765,
Polysacc_deac_1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF01522,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds ; 0016810"
Polysacc_deac_1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF01522,carbohydrate metabolic process ; 0005975
Polysacc_synt_2,0.0,0.002127983,0.0,0.005321171,-0.002127983,0.0,0.829177345,1.0,0.0,PF02719,
PorP_SprF,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF11751,
PP2C_2,0.0,0.000455996,0.0,0.001140251,-0.000455996,0.0,0.670073372,1.0,0.0,PF13672,
PP-binding,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF00550,
PRA-PH,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF01503,
PRD,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF00874,regulation of DNA-templated transcription ; 0006355
PRiA4_ORF3,0.0,0.000151999,0.0,0.000380084,-0.000151999,0.0,0.600431378,1.0,0.0,PF07929,
Pribosyltran,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF00156,
PRK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF00485,ATP binding ; 0005524
PRK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF00485,kinase activity ; 0016301
PrmA,0.0,0.000455996,0.0,0.001140251,-0.000455996,0.0,0.670073372,1.0,0.0,PF06325,
Prok-JAB,0.0,0.000759994,0.0,0.001900418,-0.000759994,0.0,0.715012953,1.0,0.0,PF14464,
ProQ,0.0,0.000151999,0.0,0.000380084,-0.000151999,0.0,0.600431378,1.0,0.0,PF04352,
PRTase_2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF15609,
PsiA,0.0,0.000151999,0.0,0.000380084,-0.000151999,0.0,0.600431378,1.0,0.0,PF06952,
PsiB,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF06290,
PsiE,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF06146,
Pterin_bind,0.004716981,0.000759994,0.023255814,0.001900418,0.003956987,6.206603774,0.006231357,0.321039532,0.493441486,PF00809,pteridine-containing compound metabolic process ; 0042558
PTS_EIIA_1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF00358,phosphoenolpyruvate-dependent sugar phosphotransferase system ; 0009401
PTS_EIIA_2,0.0,0.000151999,0.0,0.000380084,-0.000151999,0.0,0.600431378,1.0,0.0,PF00359,
PTS_EIIB,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF00367,protein-N(PI)-phosphohistidine-sugar phosphotransferase activity ; 0008982
PTS_EIIC,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF02378,protein-N(PI)-phosphohistidine-sugar phosphotransferase activity ; 0008982
PTS_EIIC,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF02378,phosphoenolpyruvate-dependent sugar phosphotransferase system ; 0009401
PTS_EIIC,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF02378,membrane ; 0016020
PTS_IIB,0.0,0.000151999,0.0,0.000380084,-0.000151999,0.0,0.600431378,1.0,0.0,PF02302,protein-N(PI)-phosphohistidine-sugar phosphotransferase activity ; 0008982
PTS_IIB,0.0,0.000151999,0.0,0.000380084,-0.000151999,0.0,0.600431378,1.0,0.0,PF02302,phosphoenolpyruvate-dependent sugar phosphotransferase system ; 0009401
Pyr_redox,0.0,0.002887977,0.0,0.007221589,-0.002887977,0.0,0.866098218,1.0,0.0,PF00070,
Pyr_redox_2,0.0,0.001823985,0.0,0.004561003,-0.001823985,0.0,0.810645916,1.0,0.0,PF07992,oxidoreductase activity ; 0016491
Pyr_redox_3,0.0,0.001823985,0.0,0.004561003,-0.001823985,0.0,0.810645916,1.0,0.0,PF13738,
Pyr_redox_dim,0.0,0.00121599,0.0,0.003040669,-0.00121599,0.0,0.76380934,1.0,0.0,PF02852,
Rad17,0.0,0.000151999,0.0,0.000380084,-0.000151999,0.0,0.600431378,1.0,0.0,PF03215,
RadC,0.0,0.009727922,0.0,0.024325352,-0.009727922,0.0,0.979334524,1.0,0.0,PF04002,
Radical_SAM,0.0,0.004559964,0.0,0.011402509,-0.004559964,0.0,0.9182618,1.0,0.0,PF04055,catalytic activity ; 0003824
Radical_SAM,0.0,0.004559964,0.0,0.011402509,-0.004559964,0.0,0.9182618,1.0,0.0,PF04055,iron-sulfur cluster binding ; 0051536
Rce1-like,0.0,0.001367989,0.0,0.003420753,-0.001367989,0.0,0.777038751,1.0,0.0,PF02517,
RdgC,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF04381,DNA recombination ; 0006310
RdRP_1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF00680,RNA binding ; 0003723
RdRP_1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF00680,RNA-directed RNA polymerase activity ; 0003968
RdRP_1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF00680,DNA-templated transcription ; 0006351
RecA,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF00154,
RecT,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF03837,DNA binding ; 0003677
RecT,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF03837,DNA metabolic process ; 0006259
Redoxin,0.0,0.000151999,0.0,0.000380084,-0.000151999,0.0,0.600431378,1.0,0.0,PF08534,oxidoreductase activity ; 0016491
Regulator_TrmB,0.0,0.000151999,0.0,0.000380084,-0.000151999,0.0,0.600431378,1.0,0.0,PF11495,
RelB,0.002358491,0.14880681,0.011627907,0.372101862,-0.146448319,0.015849346,1.0,1.0,0.0,PF04221,
Rep_1,0.202830189,0.068551452,1.0,0.171417712,0.134278737,2.958802242,3.71e-24,9.55e-22,21.01981394,PF01446,DNA binding ; 0003677
Rep_1,0.202830189,0.068551452,1.0,0.171417712,0.134278737,2.958802242,3.71e-24,9.55e-22,21.01981394,PF01446,DNA replication ; 0006260
REP_ORF2-G2P,0.091981132,0.009879921,0.453488372,0.024705435,0.082101211,9.30990566,4.18e-42,2.69e-39,38.5697352,PF23343,
Rep3_C,0.132075472,0.396412829,0.651162791,0.991258077,-0.264337357,0.333176583,1.0,1.0,0.0,PF21205,
Rep3_N,0.134433962,0.399908801,0.662790698,1.0,-0.265474838,0.33616155,1.0,1.0,0.0,PF01051,DNA-directed DNA polymerase activity ; 0003887
Rep3_N,0.134433962,0.399908801,0.662790698,1.0,-0.265474838,0.33616155,1.0,1.0,0.0,PF01051,DNA replication initiation ; 0006270
RepA_N,0.0,0.002735978,0.0,0.006841505,-0.002735978,0.0,0.859596784,1.0,0.0,PF06970,
RepB,0.0,0.001975984,0.0,0.004941087,-0.001975984,0.0,0.820238702,1.0,0.0,PF07506,
RepB-RCR_reg,0.0,0.000759994,0.0,0.001900418,-0.000759994,0.0,0.715012953,1.0,0.0,PF10723,plasmid maintenance ; 0006276
RepL,0.150943396,0.082383341,0.744186047,0.206005321,0.068560055,1.832207756,5.68e-07,4.88e-05,4.311897265,PF05732,DNA replication ; 0006260
RepL,0.150943396,0.082383341,0.744186047,0.206005321,0.068560055,1.832207756,5.68e-07,4.88e-05,4.311897265,PF05732,plasmid maintenance ; 0006276
Replic_Relax,0.0,0.001519988,0.0,0.003800836,-0.001519988,0.0,0.789156465,1.0,0.0,PF13814,
Replicase,0.103773585,0.016719866,0.511627907,0.041809198,0.087053719,6.206603774,1.1200000000000001e-32,4.8199999999999996e-30,29.31663405,PF03090,
RES,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF08808,
ResIII,0.0,0.008359933,0.0,0.020904599,-0.008359933,0.0,0.970627508,1.0,0.0,PF04851,DNA binding ; 0003677
ResIII,0.0,0.008359933,0.0,0.020904599,-0.008359933,0.0,0.970627508,1.0,0.0,PF04851,ATP binding ; 0005524
ResIII,0.0,0.008359933,0.0,0.020904599,-0.008359933,0.0,0.970627508,1.0,0.0,PF04851,hydrolase activity ; 0016787
Resolvase,0.0,0.058671531,0.0,0.146712277,-0.058671531,0.0,0.999999856,1.0,0.0,PF00239,DNA strand exchange activity ; 0000150
Resolvase,0.0,0.058671531,0.0,0.146712277,-0.058671531,0.0,0.999999856,1.0,0.0,PF00239,DNA binding ; 0003677
Resolvase,0.0,0.058671531,0.0,0.146712277,-0.058671531,0.0,0.999999856,1.0,0.0,PF00239,DNA recombination ; 0006310
Response_reg,0.0,0.005319957,0.0,0.013302927,-0.005319957,0.0,0.933921132,1.0,0.0,PF00072,phosphorelay signal transduction system ; 0000160
RHH_1,0.04009434,0.072807418,0.197674419,0.182060053,-0.032713078,0.550690314,0.994534377,1.0,0.0,PF01402,regulation of DNA-templated transcription ; 0006355
RHH_10,0.0,0.003495972,0.0,0.008741923,-0.003495972,0.0,0.88867967,1.0,0.0,PF23807,
RHH_5,0.047169811,0.004711962,0.23255814,0.011782592,0.042457849,10.01065125,1.0799999999999999e-23,2.32e-21,20.63415862,PF07878,
Rhodanese,0.0,0.000759994,0.0,0.001900418,-0.000759994,0.0,0.715012953,1.0,0.0,PF00581,
RHS_repeat,0.0,0.001671987,0.0,0.00418092,-0.001671987,0.0,0.800318041,1.0,0.0,PF05593,
Ribonuc_L-PSP,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF01042,
Ribonuc_red_lgC,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF02867,
Ribonuc_red_lgN,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF00317,"ribonucleoside-diphosphate reductase activity, thioredoxin disulfide as acceptor ; 0004748"
Ribonuc_red_lgN,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF00317,ATP binding ; 0005524
Ribonuc_red_lgN,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF00317,deoxyribonucleotide biosynthetic process ; 0009263
Ribonuc_red_sm,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF00268,deoxyribonucleotide biosynthetic process ; 0009263
Rieske,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PF00355,"2 iron, 2 sulfur cluster binding ; 0051537"
